offer_id,title,company_name,dominant_topic,topic_confidence,topic_label
1100,Product Manager paiement (F/H),Lyra,2,0.5624999885629269,Data Analysis & Transformation Digitale
1101,Ingénieur développement fullstack (F/H),Lyra,7,0.7081586748994713,Product Management & Développement Java
1102,Ingénieur développement back-end (F/H),Lyra,7,0.824956670617783,Product Management & Développement Java
1103,Chef(fe) de projet digitalisation (H/F),Aluminium Dunkerque,0,0.5312776689224387,Ingénierie Cloud & Cybersécurité
1104,Technicien/ne Poste Travail Industriel F/H,Terrena,2,0.2812507549268296,Data Analysis & Transformation Digitale
1106,Gestionnaire parc informatique (H/F),CONNECTT 1,2,0.531247738890719,Data Analysis & Transformation Digitale
1107,Ingénieur.e en ingénierie logicielle-Projet EXAVIR (H/F),Université d'Angers,0,0.3749999498099766,Ingénierie Cloud & Cybersécurité
1109,DSI_Référent.e technique identité (H/F),INSA LYON,5,0.562499990859584,Gestion de Projet & Développement
1111,Ingénieur DevOps (H/F),Trapil,7,0.7081586183825718,Product Management & Développement Java
1112,Technicien d'exploitation H/F,Econocom,5,0.7082038827807674,Gestion de Projet & Développement
1113,Technicien support VIP/Kiosque IT (H/F),CONNECTT 1,1,0.3749967210319775,Consulting & Architecture IT
1114,Ingénieur Automatisme / Informatique Industrielle - Réseaux électriques H/F - 13,SOM Sud,1,0.35415378916382273,Consulting & Architecture IT
1115,Ingénieur en développement .NET / C# (F/H),ALTECA,7,0.5311238980327524,Product Management & Développement Java
1116,Ingénieur informatique en bases de données linguistiques (H/F),École Normale Supérieure - PSL,2,0.4249988878206214,Data Analysis & Transformation Digitale
1117,Technicien Support Informatique - F/H,SOCOPA,4,0.5312259926217425,Gestion Commerciale & Qualité
1118,Développeur Front-End Angular / Electron F/H,Seres Technologies,3,0.37500639375053957,Direction Commerciale & Administration IT
1119,Administrateur systèmes et bases de données H/F,Econocom,5,0.42500404138255854,Gestion de Projet & Développement
1120,Responsable d'application - gestionnaire des habilitations (H/F),CH Le Mans,2,0.2812590432607667,Data Analysis & Transformation Digitale
1121,Administrateur Systèmes & Réseaux N2/N3 - H/F,OKTEO SAS,5,0.5312525232184515,Gestion de Projet & Développement
1122,Ingénieur(e) Méthodes Batiment expérimenté(e) (H/F),GCC SAS,7,0.7081586219880778,Product Management & Développement Java
1123,Technicien d'installation Systèmes & Réseaux - H/F,OKTEO SAS,5,0.5311548788931073,Gestion de Projet & Développement
1124,Développeur (H/F),Défi RH,3,0.5624999987212218,Direction Commerciale & Administration IT
1127,Administrateur.trice système (H/F),Nantes Université,5,0.3750046985053043,Gestion de Projet & Développement
1128,Technicien(ne) en informatique à l'IUT GON (Campus 3) (H/F),Université de Caen Normandie,4,0.7082926324785324,Gestion Commerciale & Qualité
1129,Développeur·se Full Stack (H/F),Université Clermont Auvergne,3,0.37500401272629663,Direction Commerciale & Administration IT
1130,Ingénieur DevOps Azure H/F,Heliaq Solutions,1,0.5624483000799058,Consulting & Architecture IT
1131,Ingénieur-e de recherche en développement hardware projet VISU AUD au GREYC (H/F),Université de Caen Normandie,0,0.33241698704391215,Ingénierie Cloud & Cybersécurité
1132,Developpeur Cloud (H/F),GROUPE ATLANTIC SYNERGY - Société en Nom Collectif,3,0.7082507193625256,Direction Commerciale & Administration IT
1133,Architecte DATA - Fabric H/F,EXPERTIME,3,0.3750025235227232,Direction Commerciale & Administration IT
1135,Technicien-ne informatique (H/F),Université Versailles St-Quentin-en-Yvelines,4,0.7082926324785324,Gestion Commerciale & Qualité
1136,Développeur Cobol (F/H),ALTECA,3,0.37502342860166105,Direction Commerciale & Administration IT
1137,Administrateur système et réseau (H/F),CONNECTT 1,5,0.7812499989101145,Gestion de Projet & Développement
1138,Ingénieur Système et Réseaux H/F,Heliaq,5,0.531250394840695,Gestion de Projet & Développement
1139,Ingénieur-e développement PHP (H/F),Université Versailles St-Quentin-en-Yvelines,7,0.7081586748994713,Product Management & Développement Java
1140,Administrateur(-trice) systèmes et réseaux (H/F),Université Versailles St-Quentin-en-Yvelines,5,0.7812499989101145,Gestion de Projet & Développement
1141,Ingénieur Développement .NET (H/F),ALTECA,7,0.5311238980327524,Product Management & Développement Java
1142,Ingénieur Méthodes (H/F),KS construction,7,0.7081586219880778,Product Management & Développement Java
1143,Ingénieur/e de recherche IA et segmentation automatique des images médicales (H/F),UNIVERSITE COTE D'AZUR,1,0.7082783360874687,Consulting & Architecture IT
1144,Administrateur systèmes et réseaux H/F,Econocom,5,0.7812499989101145,Gestion de Projet & Développement
1145,Ingénieur Méthodes de Fabrication - Traitement de Surface H/F,RADIALL,1,0.49686361709561827,Consulting & Architecture IT
1146,Administrateur systèmes H/F,ECONOCOM,5,0.7083333319080096,Gestion de Projet & Développement
1147,Technicien Systèmes et Réseaux Itinérant H/F,Axido,5,0.49927821093849517,Gestion de Projet & Développement
1151,Administrateur Systèmes et Réseaux informatiques (H/F),Mairie de Colombes,5,0.8249356610697642,Gestion de Projet & Développement
1152,Ingénieur Développement Cobol (F/H),ALTECA,0,0.3749831958745338,Ingénierie Cloud & Cybersécurité
1155,Ingénieur en intelligence artificielle H/F,UNIVERSITE DE LORRAINE,1,0.7812435770090963,Consulting & Architecture IT
1156,Administrateur Microsoft AD et Azure - H/F,Université Paris 1 Panthéon Sorbonne,5,0.3750074273026763,Gestion de Projet & Développement
1157,Technicien data center H/F,Econocom,4,0.5624268273137695,Gestion Commerciale & Qualité
1158,Développeur PHP confirmé (H/F),Globalis media systems,3,0.5624999987212218,Direction Commerciale & Administration IT
1159,Développeur BI / Analyste Décisionnel Junior (H/F),SALAUN HOLIDAYS,3,0.7083333305903677,Direction Commerciale & Administration IT
1160,Ingénieur Développement Logiciel C# / .Net H/F,ALTECA,7,0.584276567186975,Product Management & Développement Java
1161,Administrateur Système IT & OT (H/F),RADIALL S.A.,5,0.562499996630201,Gestion de Projet & Développement
1162,Analyste développeur Java / API (F/H),Thelem assurances,3,0.7812499980426123,Direction Commerciale & Administration IT
1163,Développeur Fullstack Java/SpringBoot (H/F),ALTECA,3,0.5312581842684667,Direction Commerciale & Administration IT
1164,Développeur Cobol / Mainframe - (H/F),ALTECA,3,0.37502342860166105,Direction Commerciale & Administration IT
1165,[IRJS]Ingénieur d'études spécialisé (H/F),Université Paris 1 Panthéon - Sorbonne,7,0.5311118566810756,Product Management & Développement Java
1166,Data Ingénieur H/F,ALTECA,3,0.3750001017704201,Direction Commerciale & Administration IT
1167,Administrateur Réseau Sécurité (H/F),CONNECTT 1,5,0.7812499980169414,Gestion de Projet & Développement
1168,Chef de projet (H/F),CONNECTT 1,0,0.7083333324948642,Ingénierie Cloud & Cybersécurité
1169,Ingénieur Développement Fullstack Java/Angular - H/F,ALTECA,3,0.35416891157752295,Direction Commerciale & Administration IT
1170,Développeur en dématérialisation de processus et administrateur du logiciel Publik F/H – Direction du Système d'Information (DSI) - UNIVERSITE TOULOUSE JEAN JAURES,UNIVERSITE TOULOUSE JEAN JAURES,5,0.4584045926923012,Gestion de Projet & Développement
1171,Expert Data & BI (H/F),FATEC GROUP,3,0.5624999929668539,Direction Commerciale & Administration IT
1172,Ingénieur de développement .net/Angular (H/F),ALTECA,7,0.5311238980327524,Product Management & Développement Java
1173,Développeur Java Angular (H/F),ALTECA,3,0.7083333315491134,Direction Commerciale & Administration IT
1174,TECHNICIEN INFORMATIQUE (H/F),CONNECTT 1,4,0.7082926324785324,Gestion Commerciale & Qualité
1175,TECHNICIEN INFORMATIQUE ( H/F),CONNECTT 1,4,0.7082926324785324,Gestion Commerciale & Qualité
1176,INGENIEUR SYSTEMES ELECTRONIQUES EMBARQUES H/F,GROUPE AVANTIS ENGINEERING,6,0.37500649541040876,Ingénierie R&D & Data Science
1177,Technicien itinérant Réseaux et Télécoms H/F,NOVALYO SUD,4,0.6249949560550897,Gestion Commerciale & Qualité
1178,Administrateur Infrastructure & Sécurité – Backup RSSI (H/F),FATEC GROUP,5,0.7812499905366584,Gestion de Projet & Développement
1179,Lead Developer JAVA (H/F),ALTECA,6,0.37500032037899583,Ingénierie R&D & Data Science
1180,Consultant Fonctionnel Finance H/F,Dimo Software,4,0.5312657828004892,Gestion Commerciale & Qualité
1181,DevOps (H/F),ALTECA,7,0.5624999692718367,Product Management & Développement Java
1182,Data Ingénieur (H/F),ALTECA,3,0.3750001017704201,Direction Commerciale & Administration IT
1183,Analyste Développement Mainframe confirmé (H/F),ALTECA,7,0.37500045533396287,Product Management & Développement Java
1184,Consultant outils Microsoft 365 - Copilot H/F,EXPERTIME,4,0.3750017388567551,Gestion Commerciale & Qualité
1185,Data engineer Microsoft H/F,EXPERTIME,4,0.5312479619760428,Gestion Commerciale & Qualité
1187,Ingénieur DevOps (H/F),ALTECA,7,0.7081586183825718,Product Management & Développement Java
1188,Ingénieur Développement Fullstack Java/Angular expérimenté (H/F),ALTECA,7,0.5311237562887944,Product Management & Développement Java
1189,"Responsable du Département postes de travail, systèmes et réseaux H/F",Heliaq,5,0.35420022778312543,Gestion de Projet & Développement
1190,Développeur Fullstack H/F,Dimo Software,3,0.5624999987212218,Direction Commerciale & Administration IT
1191,INGENIEUR METHODES PROCESS H/F,GROUPE AVANTIS ENGINEERING,6,0.3750052724633168,Ingénierie R&D & Data Science
1192,Ingénieur de recherche en Intelligence artificielle (F/H),Université de Montpellier,1,0.8249846561752069,Consulting & Architecture IT
1193,Architecte Cloud et Data H/F,JEMS,7,0.5312287456557433,Product Management & Développement Java
1194,Technicien Informatique Itinérant H/F,Equasens,4,0.7812303816580785,Gestion Commerciale & Qualité
1195,Data Engineer H/F,JEMS,4,0.5624999983542897,Gestion Commerciale & Qualité
1196,Technicien informatique itinérant H/F,Equasens,4,0.7812303816580785,Gestion Commerciale & Qualité
1197,Tech Lead Data et IA Générative H/F,JEMS,6,0.3750014578044927,Ingénierie R&D & Data Science
1198,Chef de Projets Data H/F,JEMS,0,0.7083333324948642,Ingénierie Cloud & Cybersécurité
1199,Chef d'équipe systèmes et réseaux (H/F),Vallée de l'Hérault,5,0.425013743597051,Gestion de Projet & Développement
1200,Consultant Concepteur Développeur SPFx SharePoint  - H/F,Econocom,3,0.5312505783743463,Direction Commerciale & Administration IT
1201,Architecte Data & IA H/F,JEMS,7,0.5624999903979072,Product Management & Développement Java
1202,TECHNICIEN INFORMATIQUE ( H/F),CONNECTT 1,4,0.7082926324785324,Gestion Commerciale & Qualité
1203,Ingénieur Fullstack JAVA / Angular (H/F),Econocom,6,0.37499699435373784,Ingénierie R&D & Data Science
1204,Développeur Back-End Sénior (H/F),EVOLUCARE TECHNOLOGIES,7,0.6249973767568681,Product Management & Développement Java
1205,Développeur Back-End Sénior (H/F),EVOLUCARE TECHNOLOGIES,7,0.6249973767568681,Product Management & Développement Java
1206,Ingénieur Développement H/F,GROUPE ISAGRI SERVICES,7,0.7081586748994713,Product Management & Développement Java
1207,Ingénieur en intelligence artificielle (F/H),Université de Montpellier,1,0.7812435770090963,Consulting & Architecture IT
1208,Ingénieur IA H/F,ISAGRI,1,0.5624483000799058,Consulting & Architecture IT
1209,Consultant SAP Data Migration Senior (H/F),Signe+,0,0.125,Ingénierie Cloud & Cybersécurité
1210,Développeur H/F,ISAGRI,3,0.5624999987212218,Direction Commerciale & Administration IT
1211,Consultant SAP Data Migration Senior (H/F),Signe+,0,0.125,Ingénierie Cloud & Cybersécurité
1212,Ingénieur Système – Assurance (H/F),SEA TPI,5,0.2812519632530438,Gestion de Projet & Développement
1213,Développeur Back-End Sénior (H/F),EVOLUCARE TECHNOLOGIES,7,0.6249973767568681,Product Management & Développement Java
1214,Expert observabilité – Assurance (H /F) (H/F),SEA TPI,3,0.5312531093270089,Direction Commerciale & Administration IT
1215,Architecte SAP (H/F),Signe+,7,0.3749995084255729,Product Management & Développement Java
1216,Ingénieur Développement H/F,GROUPE ISAGRI SERVICES,7,0.7081586748994713,Product Management & Développement Java
1217,Analyste d'exploitation (H/F),NEXTGEN RH,3,0.3750000567388641,Direction Commerciale & Administration IT
1218,Développeur C# (H/f),EVOLUCARE TECHNOLOGIES,3,0.5624999987212218,Direction Commerciale & Administration IT
1220,Responsable du pôle Proximité  – Service Support F/H,INSA LYON,6,0.42500456059718283,Ingénierie R&D & Data Science
1221,Architecte SAP (H/F),Signe+,7,0.3749995084255729,Product Management & Développement Java
1222,Consultant SAP Data Migration Senior (H/F),Signe+,0,0.125,Ingénierie Cloud & Cybersécurité
1224,Développeur C# (H/f),EVOLUCARE TECHNOLOGIES,3,0.5624999987212218,Direction Commerciale & Administration IT
1225,Chef de projet Observabilité & Produits d’Exploitation F/H,SEA TPI,0,0.4250027120004995,Ingénierie Cloud & Cybersécurité
1226,Digital Product Manager (H/F),GROUPE ATLANTIC SYNERGY - Société en Nom Collectif,6,0.281253104655594,Ingénierie R&D & Data Science
1227,Responsable de Secteur Aérospatial et Défense H/F - IDF,SOM Ligeron,6,0.28125538927412425,Ingénierie R&D & Data Science
1228,Développeur PHP-JS (H/F),EVOLUCARE TECHNOLOGIES,3,0.708333325066716,Direction Commerciale & Administration IT
1229,Ingénieur de production N4 - H/F,Econocom,1,0.7083196133309388,Consulting & Architecture IT
1231,Développeur C# (H/f),EVOLUCARE TECHNOLOGIES,3,0.5624999987212218,Direction Commerciale & Administration IT
1232,Ingénieur de production UIPATH Orchestrateur - H/F,Econocom,1,0.7083196133309388,Consulting & Architecture IT
1233,Consultant DBA / OPEN – Assurance (H/F),SEA TPI,2,0.5624999892939989,Data Analysis & Transformation Digitale
1234,Consultant technico-fonctionnel SAP (H/F),Signe+,4,0.7083333219298031,Gestion Commerciale & Qualité
1237,Administrateur Easyvista F/H,SEA TPI,5,0.562499996630201,Gestion de Projet & Développement
1238,Consultant fonctionnel SAP SD/MM (H/F),Signe+,4,0.3750002159402874,Gestion Commerciale & Qualité
1240,Développeur PHP-JS (H/F),EVOLUCARE TECHNOLOGIES,3,0.708333325066716,Direction Commerciale & Administration IT
1241,Développeur PHP-JS (H/F),EVOLUCARE TECHNOLOGIES,3,0.708333325066716,Direction Commerciale & Administration IT
1242,Architecte SAP (H/F),Signe+,7,0.3749995084255729,Product Management & Développement Java
1243,Administrateur systèmes et réseaux (F/H) - IUT Nord Franche-Comté,UNIVERSITE MARIE ET LOUIS PASTEUR,5,0.7812499989101145,Gestion de Projet & Développement
1245,Référent qualité/pilotage des données patrimoniales et techniques (H/F),UNIVERSITE COTE D'AZUR,2,0.18751364127385164,Data Analysis & Transformation Digitale
1246,Coordinateur/Coordinatrice gestionnaire de parc (H/F),Econocom,2,0.7812499918084799,Data Analysis & Transformation Digitale
1247,Ingénieur de production N2 - H/F,Econocom,1,0.7083196133309388,Consulting & Architecture IT
1249,Une ou un administrateur systèmes et réseaux (H/F),ENS PARIS SACLAY,5,0.7812499989101145,Gestion de Projet & Développement
1250,Technicien informatique Systèmes et Réseaux H/F,Axido,5,0.824894420356503,Gestion de Projet & Développement
1251,Développeur JAVA (H/F),Défi RH,3,0.7083333315491134,Direction Commerciale & Administration IT
1252,Ingénieur DBA (H/F),Econocom,1,0.5624483000799058,Consulting & Architecture IT
1253,Ingénieur de production N4 - H/F,Econocom,1,0.7083196133309388,Consulting & Architecture IT
1255,Développeur C# (H/F),Défi RH,3,0.5624999987212218,Direction Commerciale & Administration IT
1256,Développeur JAVA Confirmé (H/F),Défi RH,3,0.5624999987212218,Direction Commerciale & Administration IT
1257,Développeur Full Stack Sénior (H/F),Défi RH,1,0.5312479316464263,Consulting & Architecture IT
1258,Administrateur Systèmes Microsoft H/F,Econocom,5,0.5312649462235746,Gestion de Projet & Développement
1259,Développeur logiciel et ERP - PHP Symfony / Laravel H/F,La Boîte Immo,3,0.7811973089245,Direction Commerciale & Administration IT
1260,"Technicien informatique, statistiques et calcul scientifique (H/F)",Université Claude Bernard Lyon 1,4,0.531245056686389,Gestion Commerciale & Qualité
1263,Chef de projet d’Architecture Technique des SI (H/F),Eau de Paris,0,0.4250075515748929,Ingénierie Cloud & Cybersécurité
1264,Ingénieur Développement C#/.Net Expert H/F,ISAGRI,3,0.42499889708792615,Direction Commerciale & Administration IT
1265,Chef de projet informatique (H/F),Défi RH,0,0.7811379079893594,Ingénierie Cloud & Cybersécurité
1266,Technicien Informatique - F/H,SOCOPA,4,0.7082926324785324,Gestion Commerciale & Qualité
1268,Chef de projet infrastructures H/F,Econocom,0,0.5312667053975121,Ingénierie Cloud & Cybersécurité
1269,Chef de projet IT H/F,Econocom,0,0.7083333324948642,Ingénierie Cloud & Cybersécurité
1270,ARCHITECTE SYSTEME SECTEUR DEFENSE H/F,EMITECH,6,0.5312545180724949,Ingénierie R&D & Data Science
1272,Développeur Python (H/F),Défi RH,3,0.5624999987212218,Direction Commerciale & Administration IT
1273,Administrateur Réseau et Sécurité F/H,CONNECTT 1,5,0.7812499980169414,Gestion de Projet & Développement
1275,Administrateur-trice des sites web et de l'outil de découverte Primo (H/F),UNIVERSITE SORBONNE NOUVELLE,6,0.6249984023378072,Ingénierie R&D & Data Science
1276,Consultant PPM Senior (H/F),NEXTGEN RH,0,0.125,Ingénierie Cloud & Cybersécurité
1277,Ingénieur.e en ingénierie logicielle (H/F),Université de Perpignan Via Domitia,1,0.5624483000799058,Consulting & Architecture IT
1278,Administrateur réseaux junior H/F,Econocom,5,0.37500046448168056,Gestion de Projet & Développement
1279,INGENIEUR SYSTEME SECTEUR DEFENSE H/F,EMITECH,6,0.5312680395380647,Ingénierie R&D & Data Science
1280,Administrateur système et réseaux H/F,Econocom,5,0.7083333315088275,Gestion de Projet & Développement
1281,Technicien(ne) en informatique à l'IUT GON (Campus 2) (H/F),Université de Caen Normandie,4,0.7082926324785324,Gestion Commerciale & Qualité
1282,Consultant fonctionnel SAP FI/CO (H/F),Signe+,4,0.3750002159402874,Gestion Commerciale & Qualité
1283,Tech Lead Java (H/F),Nextgen RH,6,0.37500032037899583,Ingénierie R&D & Data Science
1284,Ingénieur (F/H) en ingénierie logicielle - DSI,Université Rennes 2,0,0.3749830646919362,Ingénierie Cloud & Cybersécurité
1285,Manager IA Data H/F,ISAGRI,6,0.5624999958139204,Ingénierie R&D & Data Science
1286,Directeur de Projets Data/Digital H/F,JEMS,0,0.5312499002601316,Ingénierie Cloud & Cybersécurité
1287,Ingénieur réseau sécurité (H/F),CONNECTT 1,5,0.5312499163108539,Gestion de Projet & Développement
1290,Tech Lead Data Engineer H/F,JEMS,4,0.5624999983542897,Gestion Commerciale & Qualité
1291,Planificateur Nucléaire H/F,SOM Aix-en-Provence,2,0.5624999708588648,Data Analysis & Transformation Digitale
1292,Consultant DATA Fabric H/F,EXPERTIME,3,0.5624999985667587,Direction Commerciale & Administration IT
1293,Chef de projet Référentiel Produits (H/F),EDITIONS GALLIMARD,0,0.5312505966081955,Ingénierie Cloud & Cybersécurité
1294,Une ou un ingénieur d'études (H/F),ENS PARIS SACLAY,5,0.37499959955855316,Gestion de Projet & Développement
1296,Développeur Full-Stack Expert Python ReactJS H/F,JEMS,3,0.4250039202797513,Direction Commerciale & Administration IT
1297,Consultant Workplace - Microsoft 365 - Copilot H/F,EXPERTIME,4,0.5624999717419831,Gestion Commerciale & Qualité
1298,Ingénieur réseau sécurité (H/F),CONNECTT 1,5,0.5312499163108539,Gestion de Projet & Développement
1299,Consultant Workplace - Microsoft 365 - Copilot H/F,EXPERTIME,4,0.5624999717419831,Gestion Commerciale & Qualité
1300,Consultant DBA DB2 – Assurance (H/F),SEA TPI,0,0.125,Ingénierie Cloud & Cybersécurité
1302,Senior IT Systems & Operations Engineer F/H,SEA TPI,4,0.5624999983542897,Gestion Commerciale & Qualité
1303,Ingénieur Méthodes F.H - CDI - Valenciennes (H/F),RH VENTURE,7,0.42489742760307997,Product Management & Développement Java
1304,Développeur PHP - H/F,Spartoo,3,0.708333325066716,Direction Commerciale & Administration IT
1305,Développeur Back-End H/F,Plus que PRO,7,0.5312449842296536,Product Management & Développement Java
1306,Développeur Full-Stack H/F,Plus que PRO,1,0.5312479316464263,Consulting & Architecture IT
1307,Chef de projet marketing relationnel international H/F,Groupe EDH,0,0.8249999957851999,Ingénierie Cloud & Cybersécurité
1309,Développeur FullStack H/F,Plus que PRO,3,0.5624999987212218,Direction Commerciale & Administration IT
1310,Chef de projet - H/F,Econocom,0,0.7083333324948642,Ingénierie Cloud & Cybersécurité
1311,Développeur Front-End H/F,Plus que PRO,3,0.37500639375053957,Direction Commerciale & Administration IT
1312,Administrateur des systèmes d’information (F/H) - DSIN,UNIVERSITE MARIE ET LOUIS PASTEUR,5,0.7812499984977963,Gestion de Projet & Développement
1314,Ingénieur·e en ingénierie logicielle (H/F),Université de Lille,1,0.5624483000799058,Consulting & Architecture IT
1315,"Ingénieur d'études en production, traitement, et analyse de données (H/F)",Université Claude Bernard Lyon 1,1,0.5892803674688275,Consulting & Architecture IT
1316,DevOPs H/F,Plus que PRO,7,0.5624999692718367,Product Management & Développement Java
1318,"Architecte Expérimenté (Infra, Cloud, DevOps, Digital ou Data) H/F",JEMS,7,0.5208225362738046,Product Management & Développement Java
1319,Technicien Support Informatique - F/H,GROUPE BIGARD,4,0.5312259926217425,Gestion Commerciale & Qualité
1320,Développeur / Administrateur ServiceNow H/F,Heliaq,3,0.37500065266273613,Direction Commerciale & Administration IT
1321,Ingénieur en développement .NET / C# (F/H),ALTECA,7,0.5311238980327524,Product Management & Développement Java
1322,Testeur Logiciel QA – Spécialité Comptabilité / Finance H/F,ISAGRI,7,0.44081519277916814,Product Management & Développement Java
1323,Développeur Full-Stack Node/VueJS H/F,ISAGRI,1,0.5208349134287986,Consulting & Architecture IT
1324,Développeur C# (H/F),ISAGRI,3,0.5624999987212218,Direction Commerciale & Administration IT
1325,Administrateur Systèmes & Réseaux - Marseille (H/F),Association Cocktail,5,0.42500245196276,Gestion de Projet & Développement
1327,Développeur Full-Stack Node/VueJS H/F,ISAGRI,1,0.5208349134287986,Consulting & Architecture IT
1328,Ingénieur LINUX F/H,Université de Bretagne Occidentale,1,0.7083195998767834,Consulting & Architecture IT
1329,Développeur / Administrateur ServiceNow H/F,Heliaq,3,0.37500065266273613,Direction Commerciale & Administration IT
1330,Développeur Full-Stack Node/VueJS H/F,ISAGRI,1,0.5208349134287986,Consulting & Architecture IT
1331,Gestionnaire de données DATA Manager - IAE (H/F),IAE Paris Est,2,0.5312523685352107,Data Analysis & Transformation Digitale
1332,Développeur / Administrateur ServiceNow H/F,Heliaq,3,0.37500065266273613,Direction Commerciale & Administration IT
1334,Ingénieur exploitation informatique - OPCON (H /F) (H/F),SEA TPI,5,0.42486181254910155,Gestion de Projet & Développement
1335,Ingénieur / Ingénieure Méthode Mécanique (H/F),L'étincelle RH,7,0.7811753753329006,Product Management & Développement Java
1336,"Technicien.ne d'exploitation, d'assistance et de traitement de l'information H/F (titulaire/contractuel.le)",UNIVERSITE PARIS 8,5,0.6249779394705144,Gestion de Projet & Développement
1337,Ingénieur Développement Cobol (F/H),ALTECA,0,0.3749831958745338,Ingénierie Cloud & Cybersécurité
1338,Chef de Projet H/F,Dyneff SAS,0,0.7083333324948642,Ingénierie Cloud & Cybersécurité
1339,Chef de projet technico-fonctionnel (H/F),SULLY GROUP,0,0.425004312550155,Ingénierie Cloud & Cybersécurité
1340,Ingénieur étude et développement Java H/F,Ouidou,7,0.4248964606397004,Product Management & Développement Java
1341,[ISAGRI]Développeur DevOps confirmé H/F,ISAGRI,3,0.5624999987212218,Direction Commerciale & Administration IT
1342,Technicien Réseau H/F,Econocom,5,0.7082038858919265,Gestion de Projet & Développement
1344,Technicien d’Exploitation Informatique H/F,Econocom,4,0.42060554188447724,Gestion Commerciale & Qualité
1346,Architecte Systèmes Embarqués (H/F),Mercato de l'emploi,5,0.37500236200232195,Gestion de Projet & Développement
1347,Ingénieur Systèmes Windows & Linux H/F,Econocom,5,0.3750000009528678,Gestion de Projet & Développement
1348,Technicien.ne de parc informatique F/H,Université Aix-Marseille,4,0.5312453401330657,Gestion Commerciale & Qualité
1349,Ingénieur Projet ERP (H/F),LISI AUTOMOTIVE,0,0.281251261915714,Ingénierie Cloud & Cybersécurité
1350,DBA Teradata (H/F) à Vitrolles,SULLY GROUP,0,0.125,Ingénierie Cloud & Cybersécurité
1351,Développeur Java & DevOps (H/F),SULLY GROUP,3,0.7083333315491134,Direction Commerciale & Administration IT
1352,Technicien informatique H/F,ACS RH,4,0.7082926324785324,Gestion Commerciale & Qualité
1353,Ingénieur(e) EDI (H/F),LISI AUTOMOTIVE,1,0.5624483000799058,Consulting & Architecture IT
1356,Technicien systèmes et réseaux H/F,SOFITEX,5,0.7811903276554629,Gestion de Projet & Développement
1357,Administrateur ERP (H/F),Mercato de l'emploi,5,0.37500229540169083,Gestion de Projet & Développement
1358,Développeur H/F,SOFITEX,3,0.5624999987212218,Direction Commerciale & Administration IT
1359,Ingénieur développement C++ H/F,TALEXIM Pays de Savoie,7,0.7081586748994713,Product Management & Développement Java
1360,Développeur Fullstack .Net (H/F),SULLY GROUP,3,0.5312570461570262,Direction Commerciale & Administration IT
1361,CONSULTANT EN OPTIMISATIONS FISCALES H/F,Mercato de l'emploi,0,0.125,Ingénierie Cloud & Cybersécurité
1362,Développeur web et mobile confirmé H/F,TALEXIM Pays de Savoie,3,0.7083333167160923,Direction Commerciale & Administration IT
1363,Administrateur Systèmes et Réseaux (H/F),Jus de Fruits d’Alsace,5,0.7812499989101145,Gestion de Projet & Développement
1364,Ingénieur d’études VRD – (H/F),RESEAU ALLIANCE,1,0.5312381994591583,Consulting & Architecture IT
1365,Développeur Java (H/F) à Aix-en-Provence,SULLY GROUP,3,0.7083333315491134,Direction Commerciale & Administration IT
1366,Ingénieur.e Méthodes (H/F),SBG SYSTEMS,7,0.7081586219880778,Product Management & Développement Java
1367,DEVELOPPEUR ODOO SENIOR - EXPERT FRAMEWORK ODOO (H/F),Mercato de l'emploi,3,0.708333321926339,Direction Commerciale & Administration IT
1368,MASTER DATA MANAGER H/F,SKAYL,2,0.5624999695994944,Data Analysis & Transformation Digitale
1369,Chef de Projet CRO (Conversion Rate Optimization) (H/F),SKAYL,0,0.7083333324948642,Ingénierie Cloud & Cybersécurité
1370,DEVELOPPEUR FULLSTACK - JAVASCRIPT CONFIRME H/F,SKAYL,6,0.37500781331489097,Ingénierie R&D & Data Science
1372,CHEF DE PROJET ODOO H/F,Mercato de l'emploi,0,0.7083333324948642,Ingénierie Cloud & Cybersécurité
1374,Responsable de site H/F,Mercato de l'emploi,7,0.3750070826623194,Product Management & Développement Java
1377,Chef de projet/Formateur - Editeur de logiciels (H/F),PROVEA,0,0.568320331883325,Ingénierie Cloud & Cybersécurité
1378,Developpeur/euse IAM SailPoint IQ Java Angular Beanshell senior (H/F),ALTRION,3,0.5312724635858965,Direction Commerciale & Administration IT
1379,CHEF(FE) DE PROJET DATA - H/F,ESTP - GRANDE ECOLE D'INGENIEURS DE LA C,0,0.5312502313829955,Ingénierie Cloud & Cybersécurité
1380,Architecte fonctionnel OCS Ericsson (H/F),KAINA-COM,4,0.3750004888438131,Gestion Commerciale & Qualité
1381,Chef de projet Bâtiment Energie & Environnement H/F/X (H/F),GREENAFFAIR,0,0.6875203170670224,Ingénierie Cloud & Cybersécurité
1383,Ingénieur en bioprocédés (H/F),INNOBIOMIL,1,0.5624483000799058,Consulting & Architecture IT
1385,Consultant.e junior Sustainability/Change (Permanent) (H/F),WAVESTONE,0,0.125,Ingénierie Cloud & Cybersécurité
1387,Data Ingénieur informatique (H/F),ESI ORLEANS,3,0.2812505419383958,Direction Commerciale & Administration IT
1390,Consultant(e) en transformation numérique - Développeur/euse (H/F),GENNUM,3,0.22501983025076316,Direction Commerciale & Administration IT
1391,Technicien(ne) Itinérant(e) informatique (H/F),Ckel Process,4,0.7812303816580785,Gestion Commerciale & Qualité
